Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Comprar_EMA_7d_ET;Mantener_posicion_EMA_7d_ET;Vender_EMA_7d_ET;Comprar_HTTL_ET;Mantener_posicion_HTTL_ET;Vender_HTTL_ET;Comprar_PSAR_ET;Mantener_posicion_PSAR_ET;Vender_PSAR_ET
2016-12-16;782.0;775.2;783.9;773.3;27610.0;0.88;1.0;1135.9;2.579;1714.5;782.6285714285714;14.544917972618345;775.641819438933;763.386339869281;782.7989176220323;778.1800000000001;773.5610823779679;771.0;51.39284275657646;14.464409023601252;780.5742857142859;759.4971428571425;2.3094588110160865;2258.07;5437.16;19843.41;0;1;0;0;1;0;0;1;0
2016-12-17;787.2;782.0;791.6;779.4;23580.0;0.65;1.0;1135.9;2.579;1714.5;785.5428571428571;1.608304467358714;778.5313645791998;765.8342810457516;788.5357065873228;779.9200000000001;771.3042934126773;773.1;55.42192541682104;14.302665521915452;784.1542857142854;759.2028571428574;4.307853293661363;2258.07;5437.16;19843.41;0;1;0;0;1;0;0;1;0
2016-12-18;789.0;787.2;791.3;783.8;14530.0;0.23;1.0;1135.9;2.579;1714.5;793.0714285714284;-0.7622995367131722;781.1485234343999;767.7890935672515;793.0263749709459;781.9800000000001;770.9336250290544;773.3;51.46321645847668;13.816760841778637;787.8542857142857;758.7314285714286;5.52318748547285;2258.07;5437.16;19843.41;0;1;0;0;1;0;0;1;0
2016-12-19;789.8;789.0;793.7;786.3;25460.0;0.1;1.0;1141.0;2.518;1710.25;805.2142857142857;-28.2408369516793;783.3113925757999;769.9851754385965;795.531170735925;784.6400000000001;773.7488292640752;776.5939999999999;50.18727242572844;13.358420781651596;789.3857142857142;762.2714285714285;5.445585367962439;2262.53;5457.44;19883.06;0;1;0;0;1;0;0;1;0
2016-12-20;799.1;789.8;800.0;787.1;34480.0;1.18;1.0;1132.0;2.5225;1721.25;824.5285714285714;-26.367299536712988;787.2585444318499;771.7906257309943;800.5198378365917;789.4200000000002;778.3201621634087;780.0151999999999;52.90246725246208;13.325676440105054;792.8514285714283;764.6485714285718;5.549918918295735;2270.76;5483.94;19974.62;0;1;0;0;1;0;0;1;0
2016-12-21;829.2;799.1;833.1;796.0;65290.00000000001;3.77;1.0;1131.6;2.516;1725.75;839.3714285714285;-37.98345599929808;797.7439083238875;774.3331315789475;830.3030532868248;798.8600000000002;767.4169467131757;784.01216;82.22371959157195;15.02384240866898;803.9457142857138;762.6400000000004;15.721526643412265;2265.18;5471.43;19941.96;0;1;0;0;1;0;0;1;0
2016-12-22;860.2;829.2;874.7;828.9;70560.0;3.73;1.0;1129.1;2.52;1722.75;853.9571428571428;29.38638387014137;813.3579312429156;777.0597535885169;868.5720458701855;813.4600000000003;758.347954129815;787.1;117.95059676360256;17.222139379478346;821.6085714285718;758.0771428571426;27.55602293509265;2260.96;5447.42;19918.88;0;1;0;0;1;0;0;1;0
2016-12-23;917.2;860.2;920.3;858.0;102220.0;6.63;1.0;1132.0;2.5;1720.0;869.4714285714285;62.90206082976123;839.3184484321866;780.418712121212;931.5048483576408;839.1000000000001;746.6951516423595;796.0;155.12555413763084;20.44198656665846;851.5942857142862;749.0485714285712;46.20242417882032;2263.79;5462.69;19933.81;0;1;0;0;1;0;0;1;0
2016-12-24;891.1;917.2;920.5;880.8;46030.0;-2.85;0.0;1132.0;2.5;1720.0;887.5714285714287;3.47973303878711;852.26383632414;785.055696969697;943.7139779737596;859.3600000000002;775.006022026241;820.86;144.2451574135144;21.817558954754286;871.1771428571435;746.1942857142852;42.17698898687963;2263.79;5462.69;19933.81;0;1;0;0;1;0;0;1;0
2016-12-25;891.1;891.1;895.2;851.4;42480.0;0.0;0.0;1132.0;2.5;1720.0;908.0;-13.590870965284708;861.972877243105;790.3181818181819;938.276787753466;877.7600000000002;817.2432122465345;840.788;133.94193188397765;23.387733315128987;886.542857142857;748.4285714285717;30.258393876732818;2263.79;5462.69;19933.81;0;1;0;0;1;0;0;1;0
2016-12-26;898.4;891.1;909.3;885.9;38790.0;0.82;1.0;1132.0;2.5;1720.0;923.842857142857;-38.26940838025065;871.0796579323287;795.3412833333334;928.3484421438244;891.6000000000001;854.8515578561759;851.4;138.474651035122;23.388609506905485;901.7799999999996;750.3200000000006;18.374221071912107;2263.79;5462.69;19933.81;0;1;0;0;1;0;0;1;0
2016-12-27;925.8;898.4;937.9;893.4;49690.0;3.05;1.0;1132.0;2.5;1720.0;929.8142857142856;-4.953013822427278;884.7597434492466;800.8211666666668;933.1603656797474;904.7200000000004;876.2796343202531;851.4;157.18360453261332;24.89656597069796;920.6657142857146;752.448571428571;14.220182839873589;2268.88;5487.44;19945.04;0;1;0;0;1;0;0;1;0
2016-12-28;972.2;925.8;974.5;925.5;77290.0;5.01;1.0;1139.2;2.5215;1705.25;940.142857142857;4.245115429273433;906.6198075869348;807.4038166666667;977.7126963439812;915.7200000000004;853.7273036560193;868.6999999999999;182.55620420885523;26.618239829933817;946.965714285714;754.1057142857146;30.99634817199049;2249.92;5438.56;19833.68;0;1;0;0;1;0;0;1;0
2016-12-29;971.1;972.2;982.6;949.2;61130.0;-0.11;0.0;1158.1;2.5105;1679.0;955.042857142857;39.20066958442717;922.7398556902012;813.1183555555556;1000.9134563379924;931.7200000000004;862.5265436620081;889.8599999999999;177.61647533679417;27.10265127065283;967.2057142857144;761.8514285714284;34.59672816899609;2249.26;5432.09;19819.78;0;1;0;0;1;0;0;1;0
2016-12-30;959.0;971.1;971.6;927.4;70840.0;-1.24;0.0;1151.7;2.53;1692.75;971.985714285714;2.187775115475681;931.8048917676508;819.4653481481482;1002.966628130976;945.3000000000004;887.6333718690249;908.408;164.92958424130887;28.323890465606205;979.7085714285724;774.634285714285;28.83331406548777;2238.83;5383.12;19762.6;0;1;0;0;1;0;0;1;0
2016-12-31;963.4;959.0;965.5;942.4;27560.0;0.45;1.0;1151.7;2.53;1692.75;987.3428571428568;-23.991695532641195;939.7036688257382;826.165288888889;992.2387683924468;958.3000000000004;924.361231607554;923.2464;153.14889965264396;27.95075543234862;989.028571428572;790.4857142857138;16.969384196223253;2238.83;5383.12;19762.6;0;1;0;0;1;0;0;1;0
2017-01-01;995.4;963.4;1001.6;956.1;41150.0;3.33;1.0;1151.7;2.53;1692.75;1010.6571428571426;-11.94801382242737;953.6277516193036;833.7614814814817;997.3775515501352;972.2200000000004;947.0624484498654;927.4;178.309692534598;29.20427290146657;1001.8;807.1999999999999;12.578775775067427;2238.83;5383.12;19762.6;0;1;0;0;1;0;0;1;0
2017-01-02;1017.0;995.4;1031.7;990.2;64950.0;2.17;1.0;1151.7;2.53;1692.75;1013.2571428571428;-9.083694094536344;969.4708137144776;842.4551851851854;1024.9518448320136;981.1800000000004;937.4081551679868;942.24;195.67328592498387;30.08253912279039;1014.342857142857;827.1142857142856;21.885922416006668;2238.83;5383.12;19762.6;0;1;0;0;1;0;0;1;0
2017-01-03;1033.3;1017.0;1035.5;1006.5;54790.0;1.6;1.0;1162.0;2.515;1686.25;1002.8571428571428;29.504129034715408;985.4281102858582;850.4417989417991;1051.8340051877346;993.6200000000002;935.4059948122658;956.1;185.49662264462785;30.005214899733936;1025.9142857142856;848.9999999999999;29.107002593867207;2257.83;5429.08;19881.76;0;1;0;0;1;0;0;1;0
2017-01-04;1135.4;1033.3;1148.5;1022.3;156270.0;9.88;1.0;1165.3;2.581;1684.0;992.2142857142856;115.3736868578448;1022.9210827143936;857.5636640211642;1145.229600704192;1028.9000000000003;912.5703992958088;971.98;285.2468638842973;36.87627097832438;1061.3485714285705;857.3085714285722;58.16480035209574;2270.75;5477.01;19942.16;0;1;0;0;1;0;0;1;0
2017-01-05;989.3;1135.4;1150.6;874.5;240010.0;-12.86;0.0;1181.3;2.567;1701.0;978.7142857142858;33.729241012998294;1014.5158120357952;863.2104215736475;1140.134582173509;1034.0800000000004;928.0254178264918;1150.6;264.8720878925617;53.96368019415835;1054.8942857142856;882.2057142857144;53.02729108675428;2269.0;5487.94;19899.29;0;0;1;0;1;0;0;0;1
2017-01-06;886.2;989.3;1027.4;852.5;194290.0;-10.43;0.0;1173.4;2.5785;1711.75;961.9714285714284;-60.597939170238654;982.4368590268464;863.9334627722058;1172.3571870849505;1012.2400000000004;852.1228129150503;1150.6;245.95265304309305;62.60198875171847;1026.382857142857;906.2885714285716;80.05859354247507;2276.98;5521.06;19963.8;0;1;0;0;1;0;0;1;0
2017-01-07;888.9;886.2;900.9;806.7;130660.0;0.31;1.0;1173.4;2.5785;1711.75;943.5571428571428;-54.705981246926974;959.0526442701348;862.7989331646638;1174.140810578444;986.6200000000003;799.0991894215568;1150.6;228.38460639715785;64.85898955516714;995.7228571428564;936.6342857142862;93.7604052892218;2276.98;5521.06;19963.8;0;1;0;0;1;0;0;1;0
2017-01-08;900.9;888.9;936.1;875.8;76910.0;1.35;1.0;1173.4;2.5785;1711.75;893.5571428571427;10.65198617757254;944.5144832026012;860.9344390625522;1151.1751004396776;960.1400000000004;769.1048995603231;1129.966;247.2714202259323;64.53334744408377;968.2114285714284;965.545714285714;95.5175502198386;2276.98;5521.06;19963.8;0;1;0;0;1;0;0;1;0
2017-01-09;899.8;900.9;910.5;870.9;62580.0;-0.12;0.0;1184.9;2.5725;1725.0;867.9571428571429;19.01630590546345;933.3358624019507;858.9168747850017;990.1764021970876;913.0200000000002;835.8635978029128;1110.5700399999998;229.60917592408;62.75239405522065;941.18;992.777142857143;38.57820109854374;2268.9;5531.82;19887.38;0;1;0;0;1;0;0;1;0
2017-01-10;904.4;899.8;911.3;890.1;53710.0;0.51;1.0;1185.5;2.644;1748.0;859.1857142857142;44.27555760614412;926.1018968014632;857.32440267335;910.33550978451;896.0400000000002;881.7444902154905;1092.3378375999998;214.00852050093135;59.78436590841917;919.2057142857144;1011.6942857142856;7.14775489225488;2268.9;5551.82;19855.53;0;1;0;0;1;0;0;1;0
2017-01-11;785.4;904.4;917.7;751.6;194440.0;-13.15;0.0;1196.6;2.6475;1756.75;849.2857142857142;-91.69774171358388;890.9264226010973;856.7925187969925;966.9523141245412;875.8800000000001;784.8076858754591;1075.199567344;198.7221976080077;67.37833977210352;873.8714285714276;1030.342857142858;45.53615706227046;2275.32;5563.65;19954.28;0;1;0;0;0;1;0;1;0
2017-01-12;810.1;785.4;828.2;739.5;120240.0;3.14;1.0;1199.8;2.713;1788.0;837.9;-4.656473272715836;870.719816950823;858.0107491289198;963.2056265441456;860.1200000000001;757.0343734558546;1049.31160195648;184.52775492172145;68.90131550266756;840.0685714285712;1041.1457142857146;51.54281327207276;2270.44;5547.49;19891.0;0;1;0;0;1;0;0;1;0
2017-01-13;824.8;810.1;835.0;771.0;89860.0;1.82;1.0;1196.2;2.7275;1807.0;827.5428571428571;12.430632258332588;859.2398627131172;860.6470975609757;941.6866106442416;844.9;748.1133893557583;1018.330441760832;178.1472009987413;68.5512215381913;812.9171428571426;1049.1257142857144;48.39330532212086;2274.64;5574.12;19885.73;0;1;0;0;1;0;0;1;0
2017-01-14;819.6;824.8;838.9;808.3;44210.0;-0.63;0.0;1196.2;2.7275;1807.0;826.8714285714286;-7.320266961212845;849.3298970348379;864.3629972750826;909.1057824436908;828.86;748.6142175563092;990.4473975847488;169.3224009274026;65.84041999974906;788.8914285714285;1052.6085714285712;40.1228912218454;2274.64;5574.12;19885.73;0;1;0;0;1;0;0;1;0
2017-01-15;821.2;819.6;826.4;808.6;24400.0;0.19;1.0;1196.2;2.7275;1807.0;839.2428571428571;-14.733728108141818;842.2974227761284;868.4399043151968;840.74603021803;812.22;783.69396978197;965.3526578262738;157.2279437183024;62.40896142833841;773.9571428571423;1042.6571428571433;14.263015109014972;2274.64;5574.12;19885.73;0;1;0;0;1;0;0;1;0
2017-01-16;827.3;821.2;836.7;817.7;33220.0;0.75;1.0;1196.2;2.7275;1807.0;851.3999999999999;-36.9265512373935;838.5480670820963;872.6125256410256;832.403050453183;820.6;808.796949546817;942.7673920436464;156.2973763098523;59.30832132631424;768.6542857142864;1020.8599999999992;5.901525226591506;2274.64;5574.12;19885.73;0;1;0;0;1;0;0;1;0
2017-01-17;899.7;827.3;906.4;825.0;82210.0;8.74;1.0;1212.9;2.6635;1798.25;861.1285714285714;37.63270046328701;853.8360503115722;878.8813699633698;899.9370530064721;838.5200000000001;777.1029469935281;922.4406528392816;214.83327800200564;60.886298374434645;789.717142857143;980.7114285714282;30.708526503236;2267.89;5538.73;19826.77;1;0;0;1;0;0;0;1;0
2017-01-18;872.0;899.7;913.7;845.9;69260.0;-3.07;0.0;1212.1;2.662;1834.5;875.4428571428571;-31.25488457072668;858.3770377336791;886.7095064935065;912.4715307522624;847.96;783.4484692477375;739.5;206.7880438590053;61.380134204832174;822.0600000000004;910.7399999999998;32.255765376131244;2271.89;5555.65;19804.72;0;1;0;0;0;1;1;0;0
2017-01-19;895.2;872.0;905.3;870.7;58440.0;2.66;1.0;1201.5;2.655;1826.0;889.3857142857142;28.95781244156992;867.5827783002594;895.9630238793463;929.3306030161184;863.0800000000002;796.8293969838818;742.984;192.01746929764775;59.467267475915584;847.0228571428581;872.334285714285;33.12530150805919;2263.69;5540.08;19732.4;0;1;0;0;1;0;0;1;0
2017-01-20;892.9;895.2;901.5;878.9;38870.0;-0.26;0.0;1204.9;2.667;1846.0;902.8428571428572;5.230632258332541;873.9120837251945;904.15763803938;931.0375195248654;877.4200000000001;823.8024804751348;746.39832;178.3019357763872;56.8338912276359;859.3542857142854;860.9600000000003;26.80875976243264;2271.31;5555.33;19827.25;0;1;0;0;1;0;0;1;0
2017-01-21;919.8;892.9;928.9;889.5;40380.0;3.02;1.0;1204.9;2.667;1846.0;902.0;17.75116161021571;885.3840627938959;909.6162177166548;926.4663320220208;895.9200000000001;865.3736679779793;749.7443536000001;192.96608322093093;55.588613282804765;878.7971428571436;845.931428571428;15.273166011010396;2271.31;5555.33;19827.25;0;1;0;1;0;0;0;1;0
2017-01-22;918.8;919.8;938.4;888.6;47930.0;-0.11;0.0;1204.9;2.667;1846.0;905.2;16.909129034715292;893.7380470954218;913.060590497378;935.5460553537988;899.7400000000001;863.9339446462013;756.910579456;188.68279156229303;55.17514090546156;898.8142857142846;828.4714285714293;17.90302767689941;2271.31;5555.33;19827.25;0;1;0;0;1;0;0;1;0
2017-01-23;921.5;918.8;928.0;910.8;32740.000000000004;0.29;1.0;1215.6;2.6915;1850.0;908.1142857142856;0.5591630483207677;900.6785353215664;914.7240674147056;935.198278502269;909.64;884.0817214977312;767.79994468864;175.20544930784354;52.462630840785735;918.8571428571428;811.5285714285714;12.77913925113444;2265.2;5552.94;19799.85;0;1;0;0;1;0;0;1;0
2017-01-24;893.8;921.5;925.6;889.2;58870.0;-3.01;0.0;1210.8;2.7495;1867.25;911.7;-18.838728108141638;898.9589014911749;913.3494697065386;935.5673577454548;909.3600000000002;883.1526422545458;778.0359480073216;162.6907743572833;51.315300066443896;931.8142857142852;797.0571428571432;13.103678872727269;2280.07;5600.96;19912.71;0;0;1;0;0;1;0;1;0
2017-01-25;894.4;893.8;905.7;883.6;37900.0;0.07;1.0;1197.8;2.75;1833.0;911.5142857142856;-44.926313142155145;897.8191761183812;911.083948921449;935.1307989666298;909.6600000000002;884.1892010333706;787.6577911268823;151.07000476033448;49.22849291884076;928.2285714285708;816.214285714286;12.73539948331476;2298.37;5656.34;20068.51;0;1;0;0;1;0;0;1;0
2017-01-26;915.6;894.4;919.3;893.5;33800.0;2.36;1.0;1189.8;2.7135;1819.25;910.9;27.84352672728428;902.264382088786;907.1943925925927;933.1492087828112;908.8200000000004;884.4907912171893;796.7023236592694;153.8792901345962;47.55502913892356;930.5085714285708;829.0057142857148;12.16460439140549;2296.68;5655.18;20100.91;1;0;0;1;0;0;0;1;0
2017-01-27;918.0;915.6;922.6;907.9;30970.0;0.27;1.0;1188.4;2.731;1815.0;910.7857142857142;22.3877751154755;906.1982865665892;902.977707692308;932.7337533425608;908.6600000000002;884.5862466574397;805.2041842397132;146.1879122678394;45.20824134328616;932.4914285714286;840.3371428571427;12.036876671280227;2294.69;5660.78;20093.78;0;1;0;0;1;0;0;1;0
2017-01-28;918.5;918.0;921.9;912.8;14310.0;0.05;1.0;1188.4;2.731;1815.0;921.0285714285714;-2.577409818355598;909.273714924942;894.6026153846154;930.9439157488064;908.0600000000002;885.1760842511939;813.1959331853304;135.74591853442232;42.62908124733715;931.1971428571436;855.7599999999993;11.441957874403167;2294.69;5660.78;20093.78;0;1;0;0;1;0;0;1;0
2017-01-29;914.5;918.5;922.4;912.7;11050.0;-0.43;0.0;1188.4;2.731;1815.0;933.6;-15.790870965284752;910.5802861937065;887.6301833333337;930.2448330554352;912.2000000000002;894.155166944565;820.7081771942106;126.5497814962493;40.277004015384485;926.277142857143;874.0085714285714;9.02241652771757;2294.69;5660.78;20093.78;0;1;0;0;1;0;0;1;0
2017-01-30;920.7;914.5;922.3;911.5;19060.0;0.68;1.0;1194.5;2.701;1800.5;946.2285714285716;-38.355122665965055;913.1102146452798;883.8323847826089;921.8501708392306;917.4600000000004;913.06982916077;827.769686562558;117.51051138937434;38.1715037285713;921.1571428571434;892.4714285714282;2.195085419615173;2280.9;5613.71;19971.13;0;1;0;0;1;0;0;1;0
2017-01-31;965.5;920.7;967.5;917.4;54670.0;4.86;1.0;1209.8;2.7745;1818.0;959.8;4.761271891858388;926.2076609839598;883.2146557971015;965.7071869883176;927.4400000000002;889.1728130116828;834.4075053688046;154.3169034329905;39.0235391765305;935.2314285714284;887.7971428571431;19.133593494158664;2278.87;5614.79;19864.09;0;1;0;0;1;0;0;1;0
2017-02-01;982.4;965.5;986.6;959.8;45220.0;1.75;1.0;1206.9;2.763;1817.0;975.9857142857144;-21.397741713583905;940.2557457379698;885.4131702898551;996.4091290715014;940.32;884.2308709284987;845.0549049393002;162.3942674734912;38.15042923534975;947.814285714286;890.9857142857138;28.044564535750705;2279.55;5642.65;19890.94;0;1;0;0;1;0;0;1;0
2017-02-02;1004.0;982.4;1009.1;973.5;50860.0;2.19;1.0;1218.0;2.7435;1827.0;990.5;36.64352672728423;956.1918093034774;888.9;1026.9870496715173;957.42;887.8529503284828;859.2094144453702;173.2946769396704;37.968255718539055;966.1114285714286;888.2314285714283;34.783524835758605;2280.85;5636.2;19884.91;0;1;0;0;1;0;0;1;0
2017-02-03;1013.0;1004.0;1023.7;989.2;61670.0;0.9;1.0;1219.6;2.677;1832.25;1005.3571428571428;22.816346544047057;970.393856977608;895.1565217391304;1042.578554826692;977.12;911.6614451733084;877.1962847119257;175.51648572969398;37.72052316721484;983.2857142857142;888.2142857142857;32.7292774133459;2297.42;5666.77;20071.46;0;1;0;0;1;0;0;1;0
2017-02-04;1031.8;1013.0;1041.0;1000.4;39460.0;1.86;1.0;1219.6;2.677;1832.25;1017.3714285714284;14.379733038787316;985.745392733206;904.798656126482;1045.7647520187102;999.34;952.91524798129;897.7068048522561;180.27959389185867;37.926200083842346;1005.7057142857144;881.7942857142856;23.21237600935507;2297.42;5666.77;20071.46;0;1;0;0;1;0;0;1;0
2017-02-05;1016.1;1031.8;1033.7;1004.0;31060.0;-1.53;0.0;1219.6;2.677;1832.25;1027.8142857142857;-8.405156679570169;993.3340445499044;914.869723320158;1041.9284708601738;1009.4600000000004;976.9915291398268;920.6337160758952;167.4024800424402;37.3386143635679;1020.745714285714;880.6542857142858;16.234235430086738;2297.42;5666.77;20071.46;0;1;0;0;1;0;0;1;0
2017-02-06;1024.7;1016.1;1030.6;1010.8;32020.000000000004;0.84;1.0;1230.9;2.7195;1831.75;1024.242857142857;-12.369408380250563;1001.1755334124284;924.9629446640314;1037.1014076646488;1017.9200000000004;998.7385923353518;939.892321503752;155.44516003940876;36.085856194741616;1035.602857142857;880.5400000000002;9.59070383232424;2292.56;5663.55;20052.42;0;1;0;0;1;0;0;1;0
2017-02-07;1049.6;1024.7;1054.1;1019.9;39550.0;2.43;1.0;1234.9;2.7045;1827.25;1022.042857142857;26.61841474900128;1013.2816500593212;934.9281818181817;1053.1764419919382;1027.0400000000002;1000.903558008062;956.0695500631516;167.84193432230813;35.9511521808315;1049.9571428571437;888.4428571428567;13.06822099596905;2293.08;5674.22;20090.29;0;1;0;0;1;0;0;1;0
2017-02-08;1055.5;1049.6;1069.2;1020.3;65150.00000000001;0.56;1.0;1238.2;2.737;1844.0;1018.6857142857142;9.002258286416186;1023.8362375444908;943.5354545454544;1065.2787558582772;1035.5400000000002;1005.8012441417231;973.7150310517844;170.9532247278577;36.87606988220068;1061.4628571428573;899.9514285714286;14.86937792913851;2294.67;5682.45;20054.34;0;1;0;0;1;0;0;1;0
2017-02-09;979.0;1055.5;1073.0;924.7;146750.0;-7.25;0.0;1235.7;2.723;1846.5;1015.8857142857142;-13.742187558430125;1012.6271781583682;950.5513636363636;1079.6111852333436;1024.98;970.3488147666563;1073.0;158.7422801044393;44.83492203347206;1051.7228571428575;918.7485714285712;27.315592616671776;2307.87;5715.18;20172.4;0;0;1;0;1;0;0;0;1
2017-02-10;997.6;979.0;1005.6;947.0;62130.0;1.91;1.0;1234.9;2.8325;1870.5;1011.7;1.073489401189697;1008.870383618776;956.2990909090908;1080.15660316288;1021.28;962.4033968371202;1073.0;147.40354581126505;45.818141888224055;1045.2971428571432;936.5457142857142;29.43830158143992;2316.1;5734.13;20269.37;0;1;0;0;1;0;0;1;0
2017-02-11;1008.3;997.6;1014.3;983.9;28320.0;1.07;1.0;1234.9;2.8325;1870.5;1005.7999999999998;2.4511616102158698;1008.727787714082;961.4745454545456;1077.5722082853904;1018.0000000000002;958.42779171461;1073.0;145.57472111046033;44.7168460390652;1039.4199999999996;955.251428571429;29.78610414269506;2316.1;5734.13;20269.37;0;1;0;0;1;0;0;1;0
2017-02-12;996.5;1008.3;1007.8;992.5;14750.0;-1.17;0.0;1234.9;2.8325;1870.5;999.0428571428572;0.7662718918581817;1005.6708407855616;965.86;1059.039097940218;1007.3800000000005;955.7209020597828;1070.034;135.17652674542745;42.65135703627482;1027.3714285714286;979.0142857142856;25.82954897010885;2316.1;5734.13;20269.37;0;1;0;0;1;0;0;1;0
2017-02-13;995.4;996.5;1007.6;975.1;32910.0;-0.12;0.0;1224.8;2.849;1867.5;1006.6;-24.02655123739352;1003.1031305891712;969.8131818181816;1014.151742867488;995.3600000000002;976.5682571325126;1067.12732;125.5210605493255;41.92626010511234;1013.5828571428564;1003.4742857142865;9.395871433743835;2328.25;5763.96;20412.16;0;1;0;0;1;0;0;1;0
2017-02-14;1008.3;995.4;1013.8;986.5;39540.0;1.3;1.0;1224.3;2.82;1887.0;1014.0;-6.638728108141703;1004.4023479418784;973.6577272727272;1012.8650161012172;1001.2200000000004;989.5749838987832;1064.2787736;122.7552705100879;40.88152724046146;1007.3771428571434;1015.7942857142853;5.8225080506085;2337.58;5782.57;20504.41;1;0;0;0;1;0;0;1;0
2017-02-15;1008.2;1008.3;1010.9;999.7;23360.0;-0.01;0.0;1231.9;2.8305;1913.0;1020.2857142857142;-39.89774171358379;1005.3517609564088;977.9663636363636;1015.4280767699804;1003.3400000000004;991.2519232300205;1061.487198128;113.98703690222447;38.761418151857065;1002.3371428571425;1024.520000000001;6.044038384989959;2349.25;5819.44;20611.86;0;1;0;0;1;0;0;1;0
2017-02-16;1031.9;1008.2;1040.3;1007.4;38080.0;2.35;1.0;1240.2;2.806;1896.25;1027.7714285714287;27.272098155855492;1011.9888207173066;983.1636363636362;1034.325292688237;1008.0600000000002;981.7947073117635;1058.75145416544;135.2451056949227;38.34274542672441;1005.7399999999992;1025.1028571428578;13.132646344118337;2347.22;5814.9;20619.77;0;1;0;0;1;0;0;1;0
2017-02-17;1049.4;1031.9;1057.4;1025.9;45710.0;1.69;1.0;1237.8;2.783;1880.0;1039.5142857142855;25.05920368690408;1021.34161553798;987.5259090909092;1057.4009287814406;1018.64;979.8790712185596;924.7;142.68474100242835;37.853977896244096;1014.131428571429;1021.9114285714284;19.380464390720217;2351.16;5838.58;20624.05;0;1;0;0;1;0;1;0;0
2017-02-18;1052.3;1049.4;1063.2;1044.7;25360.0;0.27;1.0;1237.8;2.783;1880.0;1055.3285714285714;-3.0774098183557115;1029.0812116534848;993.9072727272728;1068.213067433742;1030.0200000000002;991.8269325662584;927.354;138.29297378796915;36.47155090365524;1024.9142857142851;1014.0571428571432;19.096533716870923;2351.16;5838.58;20624.05;0;1;0;0;1;0;0;1;0
2017-02-19;1048.9;1052.3;1056.5;1037.7;17950.0;-0.32;0.0;1237.8;2.783;1880.0;1071.3714285714286;-19.162299536713263;1034.0359087401137;1000.2959090909092;1071.347372675359;1038.14;1004.9326273246407;932.78784;128.41490423168565;35.20929726767986;1031.994285714285;1011.6628571428575;16.60368633767962;2351.16;5838.58;20624.05;0;1;0;0;1;0;0;1;0
2017-02-20;1077.6;1048.9;1081.8;1041.0;31010.0;2.73;1.0;1237.8;2.783;1880.0;1091.3714285714286;-26.597979808822306;1044.9269315550853;1007.2136363636364;1081.3570482496234;1052.02;1022.6829517503768;938.0043264;144.54241107227946;35.608633177131296;1046.7457142857131;1004.468571428572;14.668524124811675;2351.16;5838.58;20624.05;0;1;0;0;1;0;0;1;0
2017-02-21;1119.0;1077.6;1123.0;1073.5;57050.0;3.85;1.0;1237.7;2.8215;1886.5;1109.5285714285717;8.532700463286874;1063.445198666314;1016.2871212121214;1123.4033357011974;1069.44;1015.4766642988028;946.632066816;175.41795313854527;36.60087366447907;1074.188571428571;986.94;26.98166785059864;2365.38;5865.95;20743.0;0;1;0;0;1;0;0;1;0
2017-02-22;1120.5;1119.0;1132.3;1094.8;47910.0;0.13;1.0;1232.1;2.8085;1885.25;1123.357142857143;-30.66917028501228;1077.7088989997355;1025.0992727272728;1145.8502371759198;1083.6600000000003;1021.4697628240808;960.74150147072;172.18809934293486;36.66509697415914;1100.877142857143;969.5371428571422;31.095118587959742;2362.82;5860.63;20775.6;0;1;0;0;1;0;0;1;0
2017-02-23;1171.9;1120.5;1181.6;1113.5;65740.0;4.59;1.0;1250.1;2.7215;1868.0;1140.885714285714;54.15781244157008;1101.2566742498016;1033.7768787878788;1191.37283024219;1107.5800000000004;1023.7871697578108;977.897351323648;209.18894938986804;38.91044719029063;1127.997142857143;969.9742857142854;41.89641512109485;2363.81;5835.51;20810.32;0;1;0;0;1;0;0;1;0
2017-02-24;1176.5;1171.9;1211.7;1092.4;108170.0;0.39;1.0;1256.8;2.76;1886.25;1156.7714285714285;34.90206082976123;1120.067505687351;1042.5343771929822;1207.0016643926006;1133.1000000000004;1059.1983356074002;1002.3416691648102;224.34688157630617;44.65255810526987;1153.445714285714;970.0828571428574;36.950832196300105;2367.34;5845.31;20821.76;0;1;0;0;1;0;0;1;0
2017-02-25;1149.1;1176.5;1180.0;1116.2;45860.0;-2.33;0.0;1256.8;2.76;1886.25;1166.8142857142857;-17.763124104070023;1127.3256292655133;1050.2393157894735;1196.2272055313135;1147.4000000000003;1098.572794468687;1031.6518354817367;208.32210432085571;46.02023252632201;1168.2657142857142;975.3771428571428;24.41360276565664;2367.34;5845.31;20821.76;0;1;0;0;1;0;0;1;0
