Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;SMA_7d;SMA_15d;SMA_30d;SMA_50d;SMA_100d;SMA_200d;EMA_7d;EMA_15d;EMA_30d;EMA_50d;EMA_100d;EMA_200d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;SMA_7d_ET;SMA_15d_ET;SMA_30d_ET;SMA_50d_ET;SMA_100d_ET;SMA_200d_ET;EMA_7d_ET;EMA_15d_ET;EMA_30d_ET;EMA_50d_ET;EMA_100d_ET;EMA_200d_ET;HTTL_ET;PSAR_ET
2021-08-28;48897.1;49062.8;49289.4;48428.5;36730.0;-0.34;0.0;48613.771428571454;47649.106666666674;45237.73666666665;40693.68799999994;38226.25499999997;46054.55850000004;48382.76182664637;47430.30894004064;45117.965323139106;43034.953254426444;41829.37886678167;40327.997903244526;46716.34212121213;50071.719047906256;48300.44000000009;46529.160952093924;46049.37487890061;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-08-29;48777.4;48899.7;49621.7;47870.1;47620.0;-0.24;0.0;48545.61428571432;47762.16666666667;45456.86999999998;40999.02399999993;38341.054999999964;46074.265500000045;48481.421369984775;47598.69532253556;45354.057882936584;43260.14724444893;41966.96344367708;40412.07155594856;46990.11889610391;50205.391313585475;48512.98000000009;46820.56868641471;46316.34038616658;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-08-30;46992.7;48777.1;48886.0;46876.9;61680.0;-3.66;0.0;48181.757142857175;47762.26;45638.16999999998;41254.32399999993;38436.498999999974;46069.27550000005;48109.24102748858;47522.945907218615;45459.77672919874;43406.52186231368;42066.48297944585;40477.55044593912;47175.00424242426;50084.07006286025;48112.62000000009;46141.16993713993;46567.28796299658;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2021-08-31;47130.4;46989.1;48217.0;46709.3;71480.0;0.29;1.0;48098.28571428575;47837.86666666667;45879.90666666664;41534.671999999926;38561.005999999965;46068.06900000005;47864.53077061643;47473.87766881629;45567.558875702045;43552.55629908569;42166.75856401128;40543.74795393973;47348.52920779222;49997.57188863949;48172.380000000085;46347.18811136068;50498.8;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender
2021-09-01;48819.4;47129.2;49121.0;46533.1;74380.0;3.58;1.0;48073.27142857147;48113.05333333334;46201.606666666645;41856.49799999993;38661.69399999997;46076.32250000005;48103.24807796232;47642.067960214255;45777.355077269654;43759.099189317625;42298.49403799126;40626.09275041794;47527.92980952382;49861.27805784918;48123.40000000009;46385.521942151;50423.01;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2021-09-02;49274.3;48817.8;50355.3;48612.9;80210.0;0.93;1.0;48422.22857142861;48416.420000000006;46573.07333333331;42185.56999999993;38770.653999999966;46079.47700000006;48396.01105847174;47846.09696518748;46002.964427123225;43975.38157405027;42436.62880951619;40712.14456384662;47659.845047619056;50090.45905931252;48198.840000000084;46307.22094068765;46533.1;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar
2021-09-03;49999.0;49269.5;51008.8;48377.3;88080.0;1.47;1.0;48555.75714285718;48632.62666666667;46915.14333333331;42548.739999999925;38878.151999999965;46089.790500000054;48796.7582938538;48115.209844539044;46260.77317376043;44211.60190447967;42586.37873408022;40804.551085599385;47820.64494736843;50823.10308704087;48443.16000000008;46063.216912959295;46533.1;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-04;49918.4;49999.3;50534.6;49461.4;48140.0;-0.16;0.0;48701.65714285719;48672.253333333334;47216.84999999998;42919.22799999992;38993.162999999964;46093.53400000006;49077.16872039036;48340.608613971664;46496.74909803396;44435.39790822557;42731.567273999426;40895.236149424265;47998.56968421053;51114.58207487643;49028.30000000009;46942.01792512375;46712.128;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-05;51768.6;49918.7;51878.2;49492.4;57300.0;3.71;1.0;49128.971428571465;48865.10666666667;47515.95666666665;43324.22799999992;39154.223999999966;46091.98100000006;49750.02654029277;48769.10753722521;46836.86851106402;44722.974460844176;42910.51841708855;41003.42882455437;48255.894526315795;51964.99071154296;49955.94000000009;47946.88928845722;46883.99488;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-06;52672.1;51769.4;52726.2;51002.8;69460.0;1.75;1.0;49940.31428571432;49092.94666666666;47784.55333333332;43741.96199999993;39335.098999999966;46097.43050000006;50480.544905219576;49256.98159507206;47213.33505873731;45034.7048741444;43103.817062294715;41119.53500540458;48645.20146198831;53281.8662280191;50726.48000000009;48171.09377198108;47183.6471872;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-07;46779.6;52674.2;52885.3;43072.4;187560.0;-11.19;0.0;49890.200000000026;48908.939999999995;47884.11333333332;44060.809999999925;39446.36699999997;46051.795500000066;49555.308678914684;48947.30889568805;47185.352151722;45103.132133981875;43176.60484323937;41175.85406007717;48846.350730994156;54266.037525757965;50227.54000000009;46189.04247424221;52885.3;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender
2021-09-08;46061.4;46774.1;47316.9;44493.7;100480.0;-1.54;0.0;49496.200000000026;48798.72;47876.68333333332;44386.161999999924;39533.994999999966;46002.48400000007;48681.83150918601;48586.570283727044;47112.83910967542;45140.71126598259;43233.72949980889;41224.46645748933;48887.01862573099;54700.467208969145;49440.02000000009;44179.57279103104;52885.3;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-09;46385.6;46057.6;47305.7;45609.0;73630.0;0.7;1.0;49083.5285714286;48624.793333333335;47903.07666666665;44671.245999999934;39630.97499999997;45947.24300000006;48107.77363188951;48311.44899826116;47065.9204574383;45189.53043202248;43296.1427770404;41275.82102010138;48802.27222222222;54474.18329881456;48733.460000000094;42992.736701185626;52885.3;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-10;44842.8;46385.9;47021.6;44283.6;75620.0;-3.33;0.0;48346.928571428594;48492.20666666667;47879.02666666665;44922.12399999993;39703.844999999965;45900.89800000007;47291.530223917136;47877.86787347852;46922.493331151956;45175.933160178465;43326.769652742565;41311.31334825957;48604.674999999996;52827.47506783229;47348.30000000009;41869.12493216789;52689.042;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-11;45161.9;44844.9;45975.6;44766.6;41580.0;0.71;1.0;47667.428571428594;48232.04666666667;47904.30999999998;45153.29599999993;39763.59099999997;45882.151500000065;46759.12266793785;47538.3718892937;46808.906664626025;45175.38284017146;43363.10886753974;41349.62764330176;48404.46607843137;47311.47725131658;45846.26000000009;44381.0427486836;52496.70916;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-12;46062.3;45162.6;46386.4;44755.2;44520.0;1.99;1.0;46852.24285714288;48043.06000000001;47846.08333333332;45398.04599999993;39855.70099999997;45863.97550000007;46584.91700095339;47353.86290313199;46760.73849271467;45210.16390526278;43416.55819689539;41396.51990555747;48262.42751633987;46888.11780040479;45702.80000000009;44517.48219959539;52308.222976799996;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-13;44949.5;46060.8;46807.7;43463.2;96150.0;-2.42;0.0;45749.014285714315;47787.866666666676;47775.01666666665;45589.21399999993;39949.99599999997;45854.08050000007;46176.06275071504;47053.31754024049;46643.884396410496;45199.94179133091;43446.913480125186;41431.87294132307;48064.08699346405;46728.72299781603;45480.42000000009;44232.11700218415;52123.506517263995;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-14;47077.5;44950.2;47247.6;44718.7;65330.0;4.73;1.0;45791.571428571464;47793.52000000001;47777.889999999985;45785.23199999993;40062.61699999997;45857.74000000008;46401.42206303628;47056.34034771043;46671.859596642076;45273.571525004205;43518.80628249895;41488.04833494174;47902.837720588235;47311.93768842253;45618.80000000009;43925.66231157765;51942.48438691872;Comprar;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Comprar;Comprar;Comprar;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-15;48130.6;47070.8;48436.5;46743.9;63400.0;2.24;1.0;46087.171428571455;47860.200000000004;47849.03333333332;45958.80399999993;40208.14299999997;45867.70950000008;46833.71654727721;47190.622804246625;46765.97188072968;45385.611857356984;43610.12893037026;41554.14337638511;47834.155183823525;48664.40212893202;46276.360000000095;43888.31787106817;51765.08269918034;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2021-09-16;47748.0;48132.3;48480.6;47040.3;60910.0;-0.8;0.0;46281.80000000003;47788.77333333334;47950.913333333316;46113.699999999924;40351.79399999997;45880.629500000075;47062.28741045791;47260.2949537158;46829.32853358583;45478.254529617494;43692.06697135302;41615.77379055043;47819.31625000001;49111.26023125552;46793.580000000096;44475.899768744675;51591.229045196735;Mantener_posicion;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2021-09-17;47282.8;47748.2;48155.9;46788.8;50160.0;-0.97;0.0;46630.37142857146;47656.006666666675;48036.21333333331;46259.32799999992;40451.29999999997;45869.06600000008;47117.41555784343;47263.10808450132;46858.58475722546;45549.0210186521;43763.17059568266;41672.16211104247;47755.62329166667;49250.586466698034;47037.680000000095;44824.773533302156;51420.8524642928;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-18;48306.7;47283.9;48761.0;47070.5;43640.0;2.17;1.0;47079.6285714286;47543.18666666667;48087.90666666665;46381.39399999993;40567.87299999997;45868.47850000008;47414.73666838257;47393.55707393865;46952.01154708188;45657.16529243045;43853.14147497607;41738.177413420155;47666.17291666667;48654.403647563486;47709.1200000001;46763.83635243671;51253.883415006945;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2021-09-19;47238.7;48299.9;48341.9;46866.6;41980.0;-2.21;0.0;47247.68571428575;47364.54;48018.396666666646;46495.09399999993;40667.11399999997;45852.69650000008;47370.72750128692;47374.19993969632;46970.5075763024;45719.18626135475;43920.18223784783;41792.90898144583;47525.29208333333;48605.8161443756;47741.3600000001;46876.9038556246;51090.2537467068;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2021-09-20;42870.6;47240.8;47323.9;42547.1;77960.0;-9.25;0.0;46950.700000000026;46771.34;47818.22333333331;46554.93999999994;40741.144999999975;45824.909500000074;46245.69562596519;46811.24994723428;46705.997410089345;45607.47699620358;43899.39843115777;41803.63227516278;47192.13599999999;50585.345701404614;46689.3600000001;42793.37429859559;50929.896671772665;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Vender;Vender;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-21;40651.3;43012.3;43619.3;39646.8;142550.0;-5.18;0.0;46032.671428571455;45969.95333333334;47531.44999999998;46584.59799999993;40757.428999999975;45784.20350000008;44847.09671947389;46041.256203829995;46315.37177072874;45413.11711399952;43835.07965034277;41792.16628237509;46646.61;51219.01658550521;45270.0200000001;39321.023414494986;50594.58480490176;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion
2021-09-22;43551.6;40660.8;43976.7;40585.7;93980.0;7.13;1.0;45378.5285714286;45754.753333333334;47331.84666666666;46693.02399999994;40787.650999999976;45757.68350000008;44523.22253960542;45730.04917835125;46137.063914552695;45340.11644286229;43829.46619192014;41809.673085535534;46174.848;50205.71725751625;44523.7800000001;38841.842742483954;49937.71771660765;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion
2021-09-23;44869.2;43550.7;44949.8;43090.1;74540.0;3.03;1.0;44967.271428571454;45675.27333333333;47236.99666666666;46795.66999999995;40834.78199999998;45727.118000000075;44609.716904704066;45622.443031057344;46055.26624264607;45321.64913137749;43850.05498019895;41840.116139410806;45840.79395238096;48199.86235837817;43836.28000000011;39472.69764162205;49320.26265361119;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-24;42819.9;44867.4;45112.0;40908.5;128880.0;-4.57;0.0;44329.71428571432;45437.560000000005;47031.17666666665;46834.72399999994;40879.62099999997;45679.66250000007;44162.26267852805;45272.12515217518;45846.532936668904;45223.54132230386;43829.65587168016;41849.865232551;45622.943190476195;45687.84031147193;42952.520000000106;40217.19968852828;48739.85489439452;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-25;42686.8;42818.7;42959.3;41714.5;46350.0;-0.31;0.0;43526.87142857146;45293.82666666667;46893.01666666665;46832.55199999994;40925.96899999997;45618.701500000076;43793.39700889604;44948.95950815328;45642.6791988193;45124.06127044881;43807.025062339955;41858.192941679845;45463.505;45659.42342716307;42915.760000000104;40172.09657283714;48194.27160073085;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-26;43203.4;42685.8;43907.3;40786.6;69910.0;1.21;1.0;42950.40000000003;45163.26;46697.653333333314;46804.33599999993;41000.50899999997;45555.459000000075;43645.89775667203;44730.76456963412;45485.306347282574;45048.741220627286;43795.07209080847;41871.57808653875;45289.054285714294;44991.2809035687;43426.1800000001;41861.0790964315;47681.423304687;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-27;42172.6;43200.9;44293.2;42143.9;54120.0;-2.39;0.0;42850.68571428575;44903.94666666666;46473.50333333331;46771.931999999935;41067.10099999997;45477.324500000075;43277.57331750402;44410.993998429854;45271.583357135314;44935.95136883798;43762.94393059444;41874.57332945876;45098.64428571429;44991.53843705824;43150.38000000011;41309.22156294197;47199.34590640578;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-28;41022.3;42169.9;42758.8;40906.4;60010.0;-2.73;0.0;42903.68571428575;44642.13333333333;46214.999999999985;46666.69199999994;41121.36599999997;45396.11050000008;42713.754988128014;43987.40724862612;44997.43604377175;44782.47484456983;43708.67375375098;41866.09299782236;44694.92296703297;43891.49259778195;42381.0000000001;40870.50740221825;46746.193152021435;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Mantener_posicion
2021-09-29;41536.8;41023.1;42571.2;40815.0;48210.0;1.25;1.0;42615.857142857174;44272.753333333334;46033.13666666665;46585.55199999994;41219.81399999997;45297.81800000008;42419.51624109601;43681.081342547855;44774.16920223809;44655.19347811611;43665.66635268661;41862.81645058034;44229.4467032967;43684.57387716792;42124.38000000011;40564.186122832296;46320.229562900146;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-09-30;43823.3;41534.5;44101.2;41416.7;64319.99999999999;5.5;1.0;42466.44285714289;43985.600000000006;45922.899999999994;46550.73199999994;41333.08299999997;45221.36600000009;42770.46218082201;43698.858674729374;44712.822802093695;44622.5702044645;43668.78781104925;41882.32374957955;43816.98236263736;44421.35487841752;42351.68000000011;40282.0051215827;45919.82378912614;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion
2021-10-01;48146.0;43824.4;48435.2;43292.9;94660.0;9.86;1.0;43227.31428571431;44012.13333333334;45900.45333333333;46625.58399999994;41477.799999999974;45183.139500000085;44114.34663561651;44254.751340388204;44934.31810518442;44760.74392193648;43757.44547815719;41944.64888639965;43565.22230769231;48502.93578482863;43340.20000000011;38177.464215171596;39646.8;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar
2021-10-02;47666.9;48147.2;48306.9;47451.7;39820.0;-1.0;0.0;43938.757142857175;44037.740000000005;45846.87333333332;46622.73999999993;41607.81099999997;45137.02550000009;45002.48497671238;44681.26992283968;45110.61371130156;44874.71082695858;43834.86041918378;42001.58670842552;43581.5610989011;50414.80280650961;44439.06000000011;38463.317193490606;39822.568;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-03;48200.1;47665.4;49165.2;47123.0;42410.0;1.12;1.0;44652.57142857146;44030.63333333334;45786.909999999996;46645.111999999936;41773.871999999974;45083.45850000009;45801.88873253429;45121.12368248472;45309.93540734662;45005.11824550923;43921.300806922714;42063.263457595414;43670.73241758241;51300.77060815216;45874.620000000104;40448.46939184805;39994.82064;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-04;49227.3;48200.4;49481.7;46958.6;66920.0;2.13;1.0;45660.38571428574;44163.20666666668;45763.87333333333;46689.83199999994;41943.71099999998;45041.31500000009;46658.241549400715;45634.39572217413;45562.66860687264;45170.6940005873;44026.37009787474;42134.547403290984;43932.24208791209;51143.5548457617;47412.7200000001;43681.88515423851;40361.6358144;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-05;51469.3;49229.5;51872.4;49060.1;76630.0;4.55;1.0;47152.81428571431;44736.45333333335;45753.89666666666;46799.291999999936;42111.61899999998;45008.221500000094;47861.00616205054;46363.75875690236;45943.741599977635;45417.69815742701;44173.75484841187;42227.430513706;44304.82061904763;51666.409378644785;48941.9200000001;46217.430621355415;40908.839665536;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-06;55323.2;51470.0;55676.1;50439.5;116260.0;7.49;1.0;49122.30000000003;45714.58000000001;45842.266666666656;47011.92399999994;42320.091999999975;44994.37050000009;49726.5546215379;47483.688912289566;46548.867948366176;45806.14921007693;44394.535940522524;42357.736677748726;44811.44171428571;55967.59139356034;50377.3600000001;44787.12860643987;41785.92449229312;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-07;53783.9;55325.2;55325.6;53476.4;75680.0;-2.78;0.0;50545.24285714289;46396.73333333335;46075.74333333332;47193.12599999994;42499.58399999997;44976.37100000009;50740.89096615343;48271.21529825337;47015.64420976191;46119.002182230775;44580.4639417003;42471.42984513431;45348.844091036415;56955.2155168145;51600.760000000104;46246.30448318571;43174.942043063806;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-08;53914.7;53785.5;55977.9;53659.3;64050.0;0.24;1.0;51369.342857142896;46999.766666666685;46337.51999999999;47336.301999999945;42688.46199999997;44975.15300000008;51534.34322461507;48976.6508859717;47460.74458332566;46424.71582214329;44765.30029929039;42585.293229759845;45855.549875816985;57042.16732536776;52743.680000000095;48445.19267463243;44425.05783875743;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-09;54942.5;53924.1;55430.8;53711.7;64650.00000000001;1.91;1.0;52408.71428571432;47807.94000000002;46622.749999999985;47448.67199999995;42902.45099999998;44977.60300000008;52386.382418461304;49722.38202522523;47943.43848117562;46758.7465742161;44966.82900623514;42708.25051105577;46335.26016769866;56574.978988702795;53886.7200000001;51198.46101129741;45811.398898106534;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-10;54687.7;54942.5;56432.2;54100.8;104430.0;-0.46;0.0;53335.51428571432;48608.00000000001;46950.913333333316;47564.90999999995;43111.193999999974;44989.41450000008;52961.71181384598;50343.04677207208;48378.55212755138;47069.68592424684;45159.321501161176;42827.449013433325;46767.562845545246;55716.8064328636;54530.4000000001;53343.993567136604;47031.37903033375;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-11;57477.3;54686.9;57814.1;54457.8;73840.0;5.1;1.0;54514.08571428575;49559.593333333345;47361.42666666665;47729.36599999995;43338.538999999975;45020.18950000007;54090.608860384484;51234.82842556307;48965.56811932226;47477.82765270775;45403.24186747482;42973.2186749912;47357.704023391816;57627.61962315119;54961.2200000001;52294.82037684901;48347.49396608703;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
2021-10-12;56015.9;57480.6;57635.7;54155.4;74850.0;-2.54;0.0;55163.60000000004;50482.48000000001;47693.21333333331;47858.88999999994;43545.71599999998;45025.08850000008;54571.931645288365;51832.462372367685;49420.42824065631;47812.65401926823;45613.39351366344;43102.996598623125;47886.54578947369;57876.14367344193;55407.6200000001;52939.09632655826;49862.150931513104;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion
