Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_EUR_USD;Percentage_diff_EUR_USD;Price_USD_JPY;Percentage_diff_USD_JPY;Price_USD_CNY;Percentage_diff_USD_CNY
2013-01-06;13.4;13.4;13.5;13.4;12740.0;0.0;0.0;1.3069;0.16;88.15;1.05;6.2305;0.0
2013-01-07;13.6;13.4;13.6;13.4;25480.0;1.04;1.0;1.3117;0.37;87.78;-0.42;6.2296;-0.01
2013-01-08;13.7;13.6;13.9;13.5;42800.0;1.1;1.0;1.3083;-0.26;87.05;-0.83;6.2241;-0.09
2013-01-09;13.8;13.7;13.9;13.6;28610.0;0.0;0.0;1.3064;-0.15;87.88;0.95;6.2262;0.03
2013-01-10;14.1;13.8;14.3;13.8;51810.0;2.69;1.0;1.3271;1.58;88.78;1.02;6.2237;-0.04
2013-01-11;14.1;14.1;14.4;13.9;40440.0;0.0;0.0;1.3344;0.55;89.18;0.45;6.2161;-0.12
2013-01-12;14.2;14.1;14.3;14.0;26930.0;0.71;1.0;1.3344;0.55;89.18;0.45;6.2161;-0.12
2013-01-13;14.1;14.2;14.3;13.9;38330.0;-0.84;0.0;1.3344;0.55;89.18;0.45;6.2161;-0.12
2013-01-14;14.3;14.1;14.4;14.1;22100.0;1.27;1.0;1.3383;0.29;89.47;0.33;6.2192;0.05
2013-01-15;14.3;14.3;14.5;14.0;51570.0;-0.35;0.0;1.3304;-0.59;88.79;-0.76;6.2136;-0.09
2013-01-16;14.7;14.3;14.7;14.2;45530.0;3.37;1.0;1.329;-0.11;88.39;-0.45;6.2165;0.05
2013-01-17;15.5;14.7;15.7;14.6;65489.99999999999;5.23;1.0;1.3377;0.65;89.88;1.69;6.216;-0.01
2013-01-18;15.7;15.5;16.0;15.4;56100.0;1.29;1.0;1.3319;-0.43;90.08;0.22;6.2154;-0.01
2013-01-19;15.6;15.7;15.8;15.3;34590.0;-0.51;0.0;1.3319;-0.43;90.08;0.22;6.2154;-0.01
2013-01-20;15.7;15.6;15.9;15.5;25980.0;0.51;1.0;1.3319;-0.43;90.08;0.22;6.2154;-0.01
2013-01-21;16.8;15.7;17.0;15.6;61500.0;7.01;1.0;1.3314;-0.04;89.61;-0.52;6.2213;0.09
2013-01-22;17.3;16.8;17.6;16.6;60980.0;2.74;1.0;1.3321;0.05;88.71;-1.0;6.2198;-0.02
2013-01-23;17.5;17.3;17.6;16.8;49440.0;1.39;1.0;1.3318;-0.02;88.61;-0.11;6.218;-0.03
2013-01-24;16.9;17.5;19.2;15.6;172010.0;-3.43;0.0;1.3376;0.44;90.33;1.94;6.2181;0.0
2013-01-25;17.4;16.9;17.8;15.4;80770.0;2.96;1.0;1.3462;0.64;90.92;0.65;6.2205;0.04
2013-01-26;17.9;17.4;17.9;16.5;34810.0;2.76;1.0;1.3462;0.64;90.92;0.65;6.2205;0.04
2013-01-27;17.8;17.9;18.0;17.2;23770.0;-0.34;0.0;1.3462;0.64;90.92;0.65;6.2205;0.04
2013-01-28;18.7;17.8;18.9;17.8;57670.0;5.05;1.0;1.3456;-0.04;90.85;-0.08;6.2226;0.03
2013-01-29;19.5;18.7;19.8;18.7;86080.0;4.33;1.0;1.3493;0.27;90.73;-0.13;6.2243;0.03
2013-01-30;19.7;19.5;19.8;19.1;45070.0;0.87;1.0;1.3568;0.56;91.08;0.39;6.2205;-0.06
2013-01-31;20.4;19.7;21.4;19.5;99230.0;3.6;1.0;1.3579;0.08;91.72;0.7;6.2188;-0.03
2013-02-01;20.5;20.4;21.1;20.3;49920.0;0.44;1.0;1.364;0.45;92.72;1.09;6.2274;0.14
2013-02-02;19.6;20.5;20.5;18.0;80500.0;-4.24;0.0;1.364;0.45;92.72;1.09;6.2274;0.14
2013-02-03;20.6;19.6;20.9;19.4;34240.0;4.89;1.0;1.364;0.45;92.72;1.09;6.2274;0.14
2013-02-04;20.4;20.6;21.0;19.9;52220.0;-0.78;0.0;1.3514;-0.92;92.38;-0.37;6.2328;0.09
2013-02-05;20.6;20.4;20.8;20.2;29210.0;0.83;1.0;1.3584;0.52;93.63;1.35;6.2294;-0.05
2013-02-06;21.2;20.6;21.3;20.6;51990.0;2.82;1.0;1.3523;-0.45;93.64;0.01;6.2317;0.04
2013-02-07;22.1;21.2;22.2;20.8;64260.00000000001;4.58;1.0;1.3396;-0.94;93.63;-0.01;6.2325;0.01
2013-02-08;22.7;22.1;22.8;22.0;48650.0;2.3;1.0;1.3365;-0.23;92.69;-1.0;6.2325;0.0
2013-02-09;23.6;22.7;24.0;22.6;38130.0;4.37;1.0;1.3365;-0.23;92.69;-1.0;6.2325;0.0
2013-02-10;24.0;23.6;24.1;22.7;56430.0;1.35;1.0;1.3365;-0.23;92.69;-1.0;6.2325;0.0
2013-02-11;24.6;24.0;24.7;23.6;29530.0;2.84;1.0;1.3407;0.31;94.33;1.77;6.2325;0.0
2013-02-12;25.2;24.6;25.8;24.3;74240.0;2.11;1.0;1.3454;0.35;93.47;-0.91;6.2325;0.0
2013-02-13;24.2;25.2;26.3;24.2;90150.0;-3.85;0.0;1.3453;-0.01;93.39;-0.09;6.2325;0.0
2013-02-14;27.2;24.2;27.6;21.7;145740.0;12.48;1.0;1.3361;-0.68;92.88;-0.55;6.2325;0.0
2013-02-15;27.1;27.2;27.5;26.1;51710.0;-0.44;0.0;1.3363;0.01;93.52;0.69;6.2325;0.0
2013-02-16;27.2;27.1;27.5;26.8;18830.0;0.44;1.0;1.3363;0.01;93.52;0.69;6.2325;0.0
2013-02-17;26.8;27.2;27.4;25.0;77040.0;-1.51;0.0;1.3363;0.01;93.52;0.69;6.2325;0.0
2013-02-18;27.0;26.8;27.1;26.4;29740.0;0.52;1.0;1.3352;-0.08;93.95;0.46;6.2427;0.16
2013-02-19;29.4;27.0;29.6;26.8;99700.0;9.17;1.0;1.3388;0.27;93.58;-0.39;6.2443;0.03
2013-02-20;29.6;29.4;29.9;29.0;37210.0;0.78;1.0;1.3281;-0.8;93.56;-0.02;6.2376;-0.11
2013-02-21;29.8;29.6;30.0;29.3;34730.0;0.34;1.0;1.3189;-0.69;93.11;-0.48;6.2405;0.05
2013-02-22;30.3;29.8;31.3;29.7;66950.0;1.68;1.0;1.319;0.01;93.41;0.32;6.2351;-0.09
2013-02-23;29.8;30.3;30.7;28.0;72280.0;-1.49;0.0;1.319;0.01;93.41;0.32;6.2351;-0.09
2013-02-24;29.9;29.8;30.4;29.2;24280.0;0.3;1.0;1.319;0.01;93.41;0.32;6.2351;-0.09
2013-02-25;30.4;29.9;30.4;29.5;26780.0;1.71;1.0;1.3062;-0.97;91.81;-1.71;6.2339;-0.02
2013-02-26;31.1;30.4;31.7;30.1;42860.0;2.3;1.0;1.3062;0.0;91.98;0.19;6.2295;-0.07
2013-02-27;30.9;31.1;31.6;30.8;30470.0;-0.64;0.0;1.3139;0.59;92.23;0.27;6.2273;-0.04
2013-02-28;33.4;30.9;34.5;30.9;126520.0;8.03;1.0;1.3056;-0.63;92.56;0.36;6.2214;-0.09
2013-03-01;34.5;33.4;34.9;32.9;39790.0;3.36;1.0;1.3022;-0.26;93.59;1.11;6.2226;0.02
2013-03-02;34.3;34.5;34.8;33.2;36660.0;-0.72;0.0;1.3022;-0.26;93.59;1.11;6.2226;0.02
2013-03-03;34.5;34.3;34.5;33.8;12530.0;0.73;1.0;1.3022;-0.26;93.59;1.11;6.2226;0.02
2013-03-04;36.2;34.5;36.7;34.2;46770.0;4.78;1.0;1.3026;0.03;93.48;-0.12;6.2251;0.04
2013-03-05;40.3;36.2;40.7;36.2;85430.0;11.56;1.0;1.3051;0.19;93.29;-0.2;6.221;-0.07
2013-03-06;41.0;40.3;49.1;40.1;126450.0;1.71;1.0;1.2967;-0.64;94.08;0.85;6.2181;-0.05
2013-03-07;42.0;41.0;45.5;33.3;157320.0;2.39;1.0;1.3106;1.07;94.83;0.8;6.2202;0.03
2013-03-08;44.2;42.0;44.5;41.0;47100.0;5.19;1.0;1.3006;-0.76;96.03;1.27;6.2147;-0.09
2013-03-09;46.8;44.2;47.0;43.4;44480.0;6.04;1.0;1.3006;-0.76;96.03;1.27;6.2147;-0.09
2013-03-10;46.0;46.8;48.0;45.5;36360.0;-1.81;0.0;1.3006;-0.76;96.03;1.27;6.2147;-0.09
2013-03-11;48.4;46.0;48.5;45.5;41390.0;5.22;1.0;1.3045;0.3;96.28;0.26;6.2181;0.05
2013-03-12;44.3;48.4;48.4;36.7;183410.0;-8.49;0.0;1.3034;-0.08;96.08;-0.21;6.2162;-0.03
2013-03-13;46.9;44.3;47.3;43.8;49520.0;5.94;1.0;1.2961;-0.56;96.11;0.03;6.2138;-0.04
2013-03-14;47.2;46.9;48.0;46.0;37040.0;0.53;1.0;1.3005;0.34;96.11;0.0;6.2155;0.03
2013-03-15;47.0;47.2;47.5;46.4;20290.0;-0.47;0.0;1.3076;0.55;95.28;-0.86;6.2135;-0.03
2013-03-16;47.0;47.0;47.4;46.3;16320.0;0.0;0.0;1.3076;0.55;95.28;-0.86;6.2135;-0.03
2013-03-17;47.4;47.0;47.7;46.8;13940.0;0.85;1.0;1.3076;0.55;95.28;-0.86;6.2135;-0.03
2013-03-18;51.6;47.4;52.9;47.1;65310.0;8.86;1.0;1.2956;-0.92;95.22;-0.06;6.2158;0.04
2013-03-19;59.1;51.6;62.0;50.0;111700.0;14.61;1.0;1.2883;-0.56;95.16;-0.06;6.2157;-0.0
2013-03-20;64.5;59.1;66.0;57.7;93140.0;9.05;1.0;1.2933;0.39;96.03;0.91;6.2119;-0.06
2013-03-21;70.8;64.5;74.9;63.1;94310.0;9.86;1.0;1.2898;-0.27;94.89;-1.19;6.2143;0.04
2013-03-22;69.9;70.8;73.8;65.0;73200.0;-1.38;0.0;1.2988;0.7;94.52;-0.39;6.2122;-0.03
2013-03-23;64.3;69.9;70.5;52.3;150460.0;-7.9;0.0;1.2988;0.7;94.52;-0.39;6.2122;-0.03
2013-03-24;71.5;64.3;72.5;62.7;42020.0;11.11;1.0;1.2988;0.7;94.52;-0.39;6.2122;-0.03
2013-03-25;73.6;71.5;78.0;69.5;79740.0;2.94;1.0;1.2852;-1.05;94.17;-0.37;6.2107;-0.02
2013-03-26;78.5;73.6;79.7;73.1;56670.0;6.66;1.0;1.2861;0.07;94.44;0.29;6.211;0.0
2013-03-27;88.9;78.5;89.5;78.4;72230.0;13.27;1.0;1.278;-0.63;94.44;0.0;6.214;0.05
2013-03-28;86.2;88.9;95.7;75.0;140260.0;-3.08;0.0;1.2816;0.28;94.14;-0.32;6.2145;0.01
2013-03-29;90.5;86.2;93.1;83.0;83180.0;5.01;1.0;1.282;0.03;94.22;0.08;6.2108;-0.06
2013-03-30;92.2;90.5;95.0;87.0;37290.0;1.87;1.0;1.282;0.03;94.22;0.08;6.2108;-0.06
2013-03-31;93.0;92.2;93.8;91.0;21130.0;0.91;1.0;1.282;0.03;94.22;0.08;6.2108;-0.06
2013-04-01;104.0;93.0;106.0;92.2;90560.0;11.79;1.0;1.2849;0.23;93.23;-1.05;6.208;-0.05
2013-04-02;118.0;104.0;118.4;99.0;81290.0;13.44;1.0;1.282;-0.23;93.44;0.23;6.1986;-0.15
2013-04-03;135.0;118.0;147.0;110.0;152710.0;14.43;1.0;1.2851;0.24;93.06;-0.41;6.201;0.04
2013-04-04;132.1;135.0;142.1;116.4;88360.0;-2.13;0.0;1.2936;0.66;96.34;3.52;6.2015;0.01
2013-04-05;142.3;132.1;144.9;130.2;68590.0;7.72;1.0;1.299;0.42;97.53;1.24;6.2015;0.0
2013-04-06;142.6;142.3;143.9;139.5;18290.0;0.22;1.0;1.299;0.42;97.53;1.24;6.2015;0.0
2013-04-07;162.3;142.6;164.9;142.6;60960.0;13.79;1.0;1.299;0.42;97.53;1.24;6.2015;0.0
2013-04-08;187.5;162.3;194.9;162.6;114250.0;15.53;1.0;1.3009;0.15;99.36;1.88;6.2033;0.03
2013-04-09;230.0;187.5;240.1;186.5;105840.0;22.67;1.0;1.3082;0.56;99.03;-0.33;6.2025;-0.01
2013-04-10;165.0;230.0;266.0;105.0;190180.0;-28.26;0.0;1.307;-0.09;99.78;0.76;6.1941;-0.14
2013-04-11;124.9;165.0;188.7;110.2;118750.0;-24.3;0.0;1.3103;0.25;99.68;-0.1;6.1964;0.04
2013-04-12;117.0;124.9;140.0;54.3;556470.0;-6.33;0.0;1.3112;0.07;98.4;-1.28;6.1919;-0.07
2013-04-13;93.0;117.0;130.0;85.5;238350.0;-20.51;0.0;1.3112;0.07;98.4;-1.28;6.1919;-0.07
2013-04-14;90.0;93.0;110.0;84.4;166280.0;-3.23;0.0;1.3112;0.07;98.4;-1.28;6.1919;-0.07
2013-04-15;82.4;90.0;102.0;71.5;236670.0;-8.46;0.0;1.3036;-0.58;96.78;-1.65;6.1867;-0.08
2013-04-16;68.4;82.4;84.5;50.0;572350.0;-17.03;0.0;1.3178;1.09;97.54;0.79;6.1828;-0.06
2013-04-17;93.1;68.4;98.8;63.3;327630.0;36.15;1.0;1.303;-1.12;98.11;0.58;6.1723;-0.17
2013-04-18;109.0;93.1;113.0;86.0;172980.0;17.13;1.0;1.3052;0.17;98.17;0.06;6.1813;0.15
2013-04-19;118.5;109.0;136.4;105.5;257170.00000000003;8.69;1.0;1.3052;0.0;99.52;1.38;6.1776;-0.06
2013-04-20;126.6;118.5;132.0;115.0;74360.0;6.87;1.0;1.3052;0.0;99.52;1.38;6.1776;-0.06
2013-04-21;119.2;126.6;130.5;110.0;99130.0;-5.86;0.0;1.3052;0.0;99.52;1.38;6.1776;-0.06
2013-04-22;127.4;119.2;127.4;118.5;59150.0;6.88;1.0;1.3067;0.11;99.22;-0.3;6.1826;0.08
2013-04-23;143.5;127.4;144.0;125.0;116150.0;12.62;1.0;1.2999;-0.52;99.47;0.25;6.1792;-0.05
2013-04-24;154.2;143.5;166.4;141.0;225900.0;7.47;1.0;1.3016;0.13;99.48;0.01;6.1786;-0.01
2013-04-25;141.7;154.2;162.0;120.1;187650.0;-8.1;0.0;1.3013;-0.02;99.25;-0.23;6.1711;-0.12
2013-04-26;136.9;141.7;145.0;121.4;129010.0;-3.39;0.0;1.3028;0.12;98.05;-1.21;6.165;-0.1
2013-04-27;128.0;136.9;139.9;122.7;59880.0;-6.5;0.0;1.3028;0.12;98.05;-1.21;6.165;-0.1
2013-04-28;134.4;128.0;136.7;127.5;27520.0;5.03;1.0;1.3028;0.12;98.05;-1.21;6.165;-0.1
2013-04-29;144.0;134.4;149.1;133.0;70210.0;7.11;1.0;1.31;0.55;97.77;-0.29;6.165;0.0
2013-04-30;139.2;144.0;146.9;134.0;65230.00000000001;-3.31;0.0;1.3167;0.51;97.42;-0.36;6.165;0.0
2013-05-01;116.4;139.2;140.1;104.0;180010.0;-16.41;0.0;1.318;0.1;97.39;-0.03;6.165;0.0
2013-05-02;106.3;116.4;126.9;91.1;234170.0;-8.7;0.0;1.3064;-0.88;97.97;0.6;6.1558;-0.15
2013-05-03;98.1;106.3;109.0;79.0;246480.0;-7.67;0.0;1.3115;0.39;99.03;1.08;6.1557;-0.0
2013-05-04;112.9;98.1;116.3;92.0;132620.0;15.09;1.0;1.3115;0.39;99.03;1.08;6.1557;-0.0
2013-05-05;116.0;112.9;118.8;107.0;84210.0;2.73;1.0;1.3115;0.39;99.03;1.08;6.1557;-0.0
2013-05-06;112.3;116.0;124.9;106.0;150070.0;-3.22;0.0;1.3076;-0.3;99.34;0.31;6.1667;0.18
2013-05-07;109.6;112.3;114.0;97.5;139670.0;-2.36;0.0;1.3079;0.02;99.02;-0.32;6.1541;-0.2
2013-05-08;113.2;109.6;116.8;109.5;61720.0;3.28;1.0;1.3152;0.56;99.0;-0.02;6.1411;-0.21
2013-05-09;112.8;113.2;113.7;108.8;26950.0;-0.35;0.0;1.3043;-0.83;100.61;1.63;6.1309;-0.17
2013-05-10;117.7;112.8;122.5;111.5;77480.0;4.34;1.0;1.2993;-0.38;101.61;0.99;6.1417;0.18
2013-05-11;115.6;117.7;118.7;113.0;28040.0;-1.75;0.0;1.2993;-0.38;101.61;0.99;6.1417;0.18
2013-05-12;114.8;115.6;117.5;112.4;20600.0;-0.71;0.0;1.2993;-0.38;101.61;0.99;6.1417;0.18
2013-05-13;118.0;114.8;118.9;114.5;26180.0;2.75;1.0;1.2976;-0.13;101.83;0.22;6.1465;0.08
2013-05-14;111.4;118.0;119.8;109.4;87780.0;-5.58;0.0;1.292;-0.43;102.36;0.52;6.1428;-0.06
2013-05-15;114.2;111.4;116.4;103.0;117970.0;2.53;1.0;1.2887;-0.26;102.23;-0.13;6.1459;0.05
2013-05-16;118.2;114.2;119.0;112.1;45230.0;3.49;1.0;1.2882;-0.04;102.25;0.02;6.149;0.05
2013-05-17;123.5;118.2;125.6;116.6;79120.0;4.48;1.0;1.2839;-0.33;103.21;0.94;6.1412;-0.13
2013-05-18;123.2;123.5;125.3;122.3;22650.0;-0.23;0.0;1.2839;-0.33;103.21;0.94;6.1412;-0.13
2013-05-19;122.5;123.2;124.5;119.5;20570.0;-0.58;0.0;1.2839;-0.33;103.21;0.94;6.1412;-0.13
2013-05-20;122.0;122.5;123.7;120.1;17320.0;-0.39;0.0;1.2883;0.34;102.27;-0.91;6.1389;-0.04
2013-05-21;122.9;122.0;123.1;121.1;13390.0;0.71;1.0;1.2906;0.18;102.5;0.22;6.1356;-0.05
2013-05-22;123.8;122.9;124.5;122.0;18310.0;0.74;1.0;1.2858;-0.37;103.16;0.64;6.1311;-0.07
2013-05-23;126.3;123.8;126.9;123.0;22120.0;2.02;1.0;1.2936;0.61;102.03;-1.1;6.134;0.05
2013-05-24;133.1;126.3;134.0;125.4;48770.0;5.38;1.0;1.2932;-0.03;101.29;-0.73;6.1316;-0.04
2013-05-25;132.0;133.1;133.5;128.2;16840.0;-0.83;0.0;1.2932;-0.03;101.29;-0.73;6.1316;-0.04
2013-05-26;133.5;132.0;136.0;130.6;23360.0;1.14;1.0;1.2932;-0.03;101.29;-0.73;6.1316;-0.04
2013-05-27;129.8;133.5;135.5;124.0;46830.0;-2.79;0.0;1.2932;0.0;100.94;-0.35;6.1212;-0.17
2013-05-28;129.0;129.8;130.6;125.4;22800.0;-0.59;0.0;1.2856;-0.59;102.38;1.43;6.1215;0.0
2013-05-29;132.3;129.0;132.7;127.6;19250.0;2.52;1.0;1.2941;0.66;101.16;-1.19;6.1267;0.08
2013-05-30;128.8;132.3;132.4;126.5;24700.0;-2.61;0.0;1.305;0.84;100.73;-0.43;6.1309;0.07
2013-05-31;128.8;128.8;130.0;126.3;16580.0;0.0;0.0;1.2999;-0.39;100.48;-0.25;6.1348;0.06
2013-06-01;129.3;128.8;129.8;127.1;6360.0;0.37;1.0;1.2999;-0.39;100.48;-0.25;6.1348;0.06
2013-06-02;122.5;129.3;130.1;115.0;101140.0;-5.26;0.0;1.2999;-0.39;100.48;-0.25;6.1348;0.06
2013-06-03;120.7;122.5;122.8;115.1;28900.0;-1.44;0.0;1.3076;0.59;99.53;-0.95;6.1317;-0.05
2013-06-04;121.4;120.7;124.0;118.8;21950.0;0.55;1.0;1.3081;0.04;100.03;0.5;6.1287;-0.05
2013-06-05;121.9;121.4;123.5;119.5;16640.0;0.41;1.0;1.3094;0.1;99.06;-0.97;6.1278;-0.01
2013-06-06;119.0;121.9;123.3;117.0;22100.0;-2.4;0.0;1.3247;1.17;96.96;-2.12;6.1362;0.14
2013-06-07;111.0;119.0;119.1;106.2;65770.0;-6.7;0.0;1.3223;-0.18;97.55;0.61;6.1335;-0.04
2013-06-08;107.9;111.0;113.2;107.0;17220.0;-2.8;0.0;1.3223;-0.18;97.55;0.61;6.1335;-0.04
2013-06-09;100.4;107.9;109.0;88.0;149430.0;-6.91;0.0;1.3223;-0.18;97.55;0.61;6.1335;-0.04
2013-06-10;106.3;100.4;110.6;95.0;64319.99999999999;5.88;1.0;1.3257;0.26;98.77;1.25;6.1335;0.0
2013-06-11;109.0;106.3;109.6;103.2;16129.999999999998;2.49;1.0;1.3315;0.44;96.03;-2.77;6.1335;0.0
2013-06-12;108.8;109.0;112.3;106.0;17700.0;-0.2;0.0;1.3337;0.17;96.03;0.0;6.1335;0.0
2013-06-13;103.9;108.8;110.3;100.3;30440.0;-4.44;0.0;1.3375;0.28;95.38;-0.68;6.1344;0.01
2013-06-14;100.0;103.9;104.7;97.1;36050.0;-3.8;0.0;1.3347;-0.21;94.08;-1.36;6.1308;-0.06
2013-06-15;99.8;100.0;103.7;97.5;22530.0;-0.2;0.0;1.3347;-0.21;94.08;-1.36;6.1308;-0.06
2013-06-16;99.9;99.8;101.8;98.9;8660.0;0.1;1.0;1.3347;-0.21;94.08;-1.36;6.1308;-0.06
2013-06-17;101.9;99.9;102.4;98.9;15190.0;2.05;1.0;1.3369;0.16;94.51;0.46;6.125;-0.09
2013-06-18;107.3;101.9;113.3;101.0;60610.0;5.3;1.0;1.3394;0.19;95.33;0.87;6.1285;0.06
2013-06-19;108.3;107.3;111.0;104.7;17570.0;0.84;1.0;1.3295;-0.74;96.47;1.2;6.1269;-0.03
2013-06-20;111.3;108.3;114.5;107.1;43090.0;2.81;1.0;1.322;-0.56;97.28;0.84;6.1282;0.02
2013-06-21;109.5;111.3;115.0;107.6;38080.0;-1.61;0.0;1.3123;-0.73;97.9;0.64;6.1334;0.08
2013-06-22;108.2;109.5;110.0;107.5;7280.0;-1.19;0.0;1.3123;-0.73;97.9;0.64;6.1334;0.08
2013-06-23;107.9;108.2;109.0;106.2;11050.0;-0.28;0.0;1.3123;-0.73;97.9;0.64;6.1334;0.08
2013-06-24;102.1;107.9;108.3;100.8;28900.0;-5.38;0.0;1.3119;-0.03;97.73;-0.17;6.1451;0.19
2013-06-25;103.3;102.1;110.0;100.0;93710.0;1.21;1.0;1.3085;-0.26;97.81;0.08;6.1453;0.0
2013-06-26;104.0;103.3;105.5;101.8;13230.0;0.65;1.0;1.3012;-0.56;97.75;-0.06;6.147;0.03
2013-06-27;101.7;104.0;104.0;100.1;14730.0;-2.17;0.0;1.3037;0.19;98.36;0.62;6.149;0.03
2013-06-28;94.7;101.7;101.8;92.3;47770.0;-6.96;0.0;1.301;-0.21;99.14;0.79;6.1376;-0.19
2013-06-29;95.0;94.7;100.4;93.0;25540.0;0.36;1.0;1.301;-0.21;99.14;0.79;6.1376;-0.19
2013-06-30;97.5;95.0;98.1;93.8;8580.0;2.64;1.0;1.301;-0.21;99.14;0.79;6.1376;-0.19
2013-07-01;88.1;97.5;98.2;86.0;53170.0;-9.7;0.0;1.3064;0.42;99.67;0.53;6.1327;-0.08
2013-07-02;90.4;88.1;92.6;87.5;27770.0;2.68;1.0;1.2979;-0.65;100.63;0.96;6.133;0.0
2013-07-03;78.9;90.4;91.2;76.0;73620.0;-12.74;0.0;1.3009;0.23;99.92;-0.71;6.1308;-0.04
2013-07-04;80.0;78.9;84.3;72.0;63550.0;1.46;1.0;1.2913;-0.74;100.05;0.13;6.1258;-0.08
2013-07-05;68.5;80.0;80.6;65.4;91060.0;-14.42;0.0;1.2832;-0.63;101.2;1.15;6.1326;0.11
2013-07-06;69.7;68.5;75.0;66.8;41040.0;1.69;1.0;1.2832;-0.63;101.2;1.15;6.1326;0.11
2013-07-07;76.5;69.7;77.0;66.6;42950.0;9.82;1.0;1.2832;-0.63;101.2;1.15;6.1326;0.11
2013-07-08;76.0;76.5;80.0;72.5;58990.0;-0.65;0.0;1.287;0.3;100.97;-0.23;6.1338;0.02
2013-07-09;76.7;76.0;78.3;72.5;32520.000000000004;0.92;1.0;1.2781;-0.69;101.16;0.19;6.1295;-0.07
2013-07-10;88.0;76.7;89.8;75.5;60070.0;14.73;1.0;1.2976;1.53;99.67;-1.47;6.1341;0.08
2013-07-11;89.0;88.0;90.7;85.0;35570.0;1.11;1.0;1.3096;0.92;98.96;-0.71;6.1352;0.02
2013-07-12;94.0;89.0;104.2;88.0;101550.0;5.63;1.0;1.3068;-0.21;99.22;0.26;6.1375;0.04
2013-07-13;98.3;94.0;98.3;87.8;34460.0;4.61;1.0;1.3068;-0.21;99.22;0.26;6.1375;0.04
2013-07-14;94.4;98.3;99.0;92.9;12340.0;-3.97;0.0;1.3068;-0.21;99.22;0.26;6.1375;0.04
2013-07-15;98.9;94.4;101.9;93.1;34510.0;4.73;1.0;1.3062;-0.05;99.86;0.65;6.1376;0.0
2013-07-16;97.1;98.9;100.7;96.0;16530.0;-1.81;0.0;1.3162;0.77;99.09;-0.77;6.135;-0.04
2013-07-17;98.5;97.1;100.0;96.2;17270.0;1.44;1.0;1.3125;-0.28;99.58;0.49;6.1353;0.0
2013-07-18;90.1;98.5;98.8;86.2;59500.0;-8.56;0.0;1.311;-0.11;100.42;0.84;6.1413;0.1
2013-07-19;92.0;90.1;95.2;87.6;27680.0;2.14;1.0;1.3142;0.24;100.65;0.23;6.1379;-0.06
2013-07-20;89.8;92.0;93.1;89.3;9430.0;-2.37;0.0;1.3142;0.24;100.65;0.23;6.1379;-0.06
2013-07-21;92.0;89.8;92.0;88.0;8770.0;2.43;1.0;1.3142;0.24;100.65;0.23;6.1379;-0.06
2013-07-22;91.6;92.0;92.0;89.8;9100.0;-0.43;0.0;1.3186;0.33;99.67;-0.97;6.1409;0.05
2013-07-23;95.6;91.6;97.1;91.6;24610.0;4.32;1.0;1.3224;0.29;99.43;-0.24;6.1374;-0.06
2013-07-24;95.1;95.6;96.0;92.3;14600.0;-0.49;0.0;1.3201;-0.17;100.25;0.82;6.136;-0.02
2013-07-25;96.9;95.1;97.5;93.6;22510.0;1.96;1.0;1.3277;0.58;99.3;-0.95;6.1347;-0.02
2013-07-26;96.0;96.9;97.5;96.0;11150.0;-0.96;0.0;1.3279;0.02;98.28;-1.03;6.1317;-0.05
2013-07-27;94.4;96.0;97.0;93.0;15120.0;-1.69;0.0;1.3279;0.02;98.28;-1.03;6.1317;-0.05
2013-07-28;98.8;94.4;100.6;94.0;42230.0;4.64;1.0;1.3279;0.02;98.28;-1.03;6.1317;-0.05
2013-07-29;101.5;98.8;102.8;98.4;24740.0;2.73;1.0;1.3262;-0.13;97.95;-0.34;6.1325;0.01
2013-07-30;108.0;101.5;108.0;100.5;27850.0;6.39;1.0;1.3263;0.01;98.03;0.08;6.1317;-0.01
2013-07-31;106.2;108.0;111.7;103.6;45500.0;-1.62;0.0;1.3302;0.29;97.88;-0.15;6.1289;-0.05
2013-08-01;104.0;106.2;108.0;103.0;15020.0;-2.08;0.0;1.3207;-0.71;99.55;1.71;6.1304;0.02
2013-08-02;104.5;104.0;108.0;101.2;27500.0;0.48;1.0;1.3283;0.58;98.97;-0.58;6.1295;-0.01
2013-08-03;104.9;104.5;105.9;102.0;8900.0;0.43;1.0;1.3283;0.58;98.97;-0.58;6.1295;-0.01
2013-08-04;105.1;104.9;106.0;103.5;6380.0;0.16;1.0;1.3283;0.58;98.97;-0.58;6.1295;-0.01
2013-08-05;106.7;105.1;107.8;105.0;15440.0;1.52;1.0;1.3258;-0.19;98.31;-0.67;6.1247;-0.08
2013-08-06;106.6;106.7;107.5;105.1;13410.0;-0.15;0.0;1.3306;0.36;97.75;-0.57;6.1217;-0.05
2013-08-07;106.0;106.6;107.0;105.2;7720.0;-0.53;0.0;1.3337;0.23;96.33;-1.45;6.1192;-0.04
2013-08-08;103.1;106.0;106.7;101.0;24020.0;-2.77;0.0;1.3382;0.34;96.73;0.42;6.1214;0.04
2013-08-09;102.8;103.1;105.8;101.9;12040.0;-0.24;0.0;1.3343;-0.29;96.22;-0.53;6.1219;0.01
2013-08-10;103.0;102.8;103.9;102.4;4000.0;0.19;1.0;1.3343;-0.29;96.22;-0.53;6.1219;0.01
2013-08-11;105.0;103.0;105.2;102.7;8170.0;1.94;1.0;1.3343;-0.29;96.22;-0.53;6.1219;0.01
